timestamp,price,volume
2025-10-01 09:18:40+05:30,227.0,75
2025-10-01 09:18:40+05:30,228.0,225
2025-10-01 09:18:41+05:30,229.45,75
2025-10-01 09:18:41+05:30,229.45,75
2025-10-01 09:18:42+05:30,228.8,75
2025-10-01 09:18:43+05:30,228.8,75
2025-10-01 09:18:43+05:30,230.65,75
2025-10-01 09:18:44+05:30,229.45,75
2025-10-01 09:18:44+05:30,230.0,150
2025-10-01 09:18:45+05:30,229.55,150
2025-10-01 09:18:46+05:30,228.3,75
2025-10-01 09:18:46+05:30,227.55,150
2025-10-01 09:18:47+05:30,227.7,75
2025-10-01 09:18:47+05:30,227.9,75
2025-10-01 09:18:48+05:30,227.4,75
2025-10-01 09:18:49+05:30,227.4,75
2025-10-01 09:18:49+05:30,227.8,75
2025-10-01 09:18:50+05:30,227.5,75
2025-10-01 09:18:51+05:30,227.5,75
2025-10-01 09:18:51+05:30,227.3,75
2025-10-01 09:18:52+05:30,227.6,75
2025-10-01 09:18:52+05:30,227.6,75
2025-10-01 09:18:53+05:30,225.65,150
2025-10-01 09:18:54+05:30,226.05,75
2025-10-01 09:18:54+05:30,225.7,75
2025-10-01 09:18:55+05:30,226.4,75
2025-10-01 09:18:56+05:30,226.4,75
2025-10-01 09:18:56+05:30,227.4,75
2025-10-01 09:18:57+05:30,226.75,75
2025-10-01 09:18:57+05:30,226.75,75
2025-10-01 09:18:58+05:30,225.7,75
2025-10-01 09:18:59+05:30,224.45,75
2025-10-01 09:18:59+05:30,225.65,75
2025-10-01 09:19:00+05:30,225.65,75
2025-10-01 09:19:00+05:30,225.5,75
2025-10-01 09:19:01+05:30,224.0,75
2025-10-01 09:19:01+05:30,224.0,75
2025-10-01 09:19:02+05:30,223.9,75
2025-10-01 09:19:02+05:30,223.9,75
2025-10-01 09:19:03+05:30,223.65,150
2025-10-01 09:19:04+05:30,225.05,75
2025-10-01 09:19:04+05:30,224.5,150
2025-10-01 09:19:05+05:30,223.4,75
2025-10-01 09:19:05+05:30,223.4,75
2025-10-01 09:19:06+05:30,223.2,150
2025-10-01 09:19:07+05:30,224.65,75
2025-10-01 09:19:08+05:30,224.6,75
2025-10-01 09:19:08+05:30,224.55,75
2025-10-01 09:19:09+05:30,224.55,375
2025-10-01 09:19:09+05:30,226.0,75
2025-10-01 09:19:10+05:30,224.5,75
2025-10-01 09:19:10+05:30,224.6,150
2025-10-01 09:19:11+05:30,224.7,75
2025-10-01 09:19:12+05:30,223.2,75
2025-10-01 09:19:12+05:30,223.7,75
2025-10-01 09:19:13+05:30,224.15,150
2025-10-01 09:19:14+05:30,224.15,150
2025-10-01 09:19:14+05:30,223.65,75
2025-10-01 09:19:15+05:30,223.2,75
2025-10-01 09:19:15+05:30,223.3,75
2025-10-01 09:19:16+05:30,223.75,75
2025-10-01 09:19:17+05:30,223.75,75
2025-10-01 09:19:17+05:30,223.65,75
2025-10-01 09:19:18+05:30,222.0,75
2025-10-01 09:19:18+05:30,222.0,75
2025-10-01 09:19:19+05:30,222.3,150
2025-10-01 09:19:20+05:30,221.3,75
2025-10-01 09:19:20+05:30,221.2,150
2025-10-01 09:19:21+05:30,220.85,75
2025-10-01 09:19:22+05:30,220.7,75
2025-10-01 09:19:22+05:30,221.75,75
2025-10-01 09:19:23+05:30,220.8,75
2025-10-01 09:19:23+05:30,220.8,75
2025-10-01 09:19:24+05:30,221.75,75
2025-10-01 09:19:25+05:30,221.75,75
2025-10-01 09:19:25+05:30,221.25,75
2025-10-01 09:19:26+05:30,223.75,75
2025-10-01 09:19:27+05:30,223.15,75
2025-10-01 09:19:27+05:30,224.0,75
2025-10-01 09:19:28+05:30,224.25,75
2025-10-01 09:19:28+05:30,224.1,225
2025-10-01 09:19:29+05:30,223.8,75
2025-10-01 09:19:30+05:30,223.8,75
2025-10-01 09:19:30+05:30,225.0,75
2025-10-01 09:19:30+05:30,226.05,225
2025-10-01 09:19:31+05:30,225.05,75
2025-10-01 09:19:32+05:30,225.05,75
2025-10-01 09:19:32+05:30,224.7,75
2025-10-01 09:19:33+05:30,224.5,75
2025-10-01 09:19:33+05:30,225.45,75
2025-10-01 09:19:34+05:30,225.3,75
2025-10-01 09:19:35+05:30,224.95,75
2025-10-01 09:19:35+05:30,223.75,75
2025-10-01 09:19:36+05:30,225.1,75
2025-10-01 09:19:36+05:30,225.1,75
2025-10-01 09:19:37+05:30,225.1,75
2025-10-01 09:19:38+05:30,224.0,225
2025-10-01 09:19:38+05:30,224.0,225
2025-10-01 09:19:39+05:30,224.15,75
2025-10-01 09:19:40+05:30,224.15,75
2025-10-01 09:19:40+05:30,224.8,75
2025-10-01 09:19:41+05:30,225.5,75
2025-10-01 09:19:41+05:30,225.55,75
2025-10-01 09:19:42+05:30,225.9,75
2025-10-01 09:19:43+05:30,225.9,75
2025-10-01 09:19:43+05:30,225.5,150
2025-10-01 09:19:44+05:30,225.95,75
2025-10-01 09:19:45+05:30,226.0,900
2025-10-01 09:19:45+05:30,227.6,150
2025-10-01 09:19:46+05:30,224.95,75
2025-10-01 09:19:46+05:30,225.5,75
2025-10-01 09:19:47+05:30,225.8,150
2025-10-01 09:19:48+05:30,225.05,75
2025-10-01 09:19:48+05:30,224.05,75
2025-10-01 09:19:49+05:30,225.1,225
2025-10-01 09:19:50+05:30,225.1,225
2025-10-01 09:19:50+05:30,223.15,75
2025-10-01 09:19:51+05:30,222.2,75
2025-10-01 09:19:51+05:30,222.45,75
2025-10-01 09:19:52+05:30,222.3,75
2025-10-01 09:19:53+05:30,221.75,225
2025-10-01 09:19:53+05:30,222.3,150
2025-10-01 09:19:54+05:30,222.1,225
2025-10-01 09:19:55+05:30,222.3,75
2025-10-01 09:19:55+05:30,221.65,75
2025-10-01 09:19:56+05:30,221.2,75
2025-10-01 09:19:56+05:30,221.25,150
2025-10-01 09:19:57+05:30,220.75,75
2025-10-01 09:19:58+05:30,219.8,75
2025-10-01 09:19:58+05:30,220.25,150
2025-10-01 09:19:59+05:30,219.2,75
2025-10-01 09:19:59+05:30,219.2,75
2025-10-01 09:20:00+05:30,219.2,75
2025-10-01 09:20:00+05:30,218.2,75
2025-10-01 09:20:01+05:30,218.25,75
2025-10-01 09:20:01+05:30,218.0,75
2025-10-01 09:20:02+05:30,217.65,150
2025-10-01 09:20:03+05:30,217.0,75
2025-10-01 09:20:03+05:30,216.75,75
2025-10-01 09:20:04+05:30,217.35,75
2025-10-01 09:20:04+05:30,217.35,75
2025-10-01 09:20:05+05:30,216.8,75
2025-10-01 09:20:06+05:30,218.75,75
2025-10-01 09:20:06+05:30,218.85,75
2025-10-01 09:20:07+05:30,217.4,150
2025-10-01 09:20:08+05:30,217.45,75
2025-10-01 09:20:08+05:30,217.05,75
2025-10-01 09:20:09+05:30,217.15,75
2025-10-01 09:20:09+05:30,217.25,75
2025-10-01 09:20:10+05:30,216.7,75
2025-10-01 09:20:11+05:30,215.85,75
2025-10-01 09:20:11+05:30,216.0,75
2025-10-01 09:20:12+05:30,214.85,75
2025-10-01 09:20:13+05:30,215.25,75
2025-10-01 09:20:13+05:30,215.4,75
2025-10-01 09:20:14+05:30,215.65,75
2025-10-01 09:20:14+05:30,214.85,75
2025-10-01 09:20:15+05:30,213.9,75
2025-10-01 09:20:16+05:30,213.9,75
2025-10-01 09:20:16+05:30,214.35,75
